Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,FAR.Description,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Total.Fatal.Serious,Plane.Type
20150629X01239,Accident,GAA15CA142,2015-06-13,"Westminster, MD",United States,Non-Fatal,Airplane,N1248S,CESSNA,182P,No,091,0.0,0.0,0.0,3.0,0.0,CESSNA 182P
20150614X11108,Accident,CEN15FA268,2015-06-14,"Cuba, MO",United States,Fatal,Airplane,N2966X,PIPER,PA 32,No,091,1.0,0.0,0.0,0.0,1.0,PIPER PA 32
20150615X10136,Accident,ERA15LA237,2015-06-14,"Hampton, NH",United States,Non-Fatal,Airplane,N43078,PIPER,PA28,No,091,0.0,0.0,2.0,0.0,0.0,PIPER PA28
20150615X12143,Accident,WPR15LA185,2015-06-14,"Moab, UT",United States,Non-Fatal,Airplane,N5143D,CESSNA,182A,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 182A
20150615X54151,Accident,ERA15LA238,2015-06-14,"Palmyra, PA",United States,Non-Fatal,Airplane,N732VN,CESSNA,T210,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA T210
20150616X53414,Accident,ANC15CA040,2015-06-14,"Soldotna, AK",United States,Non-Fatal,Airplane,N2892Z,PIPER,PA 18A 150,No,091,0.0,0.0,0.0,2.0,0.0,PIPER PA 18A 150
20150616X94016,Accident,ERA15LA239,2015-06-14,"Dushore, PA",United States,Non-Fatal,Airplane,N97505,STINSON,108,No,091,0.0,1.0,1.0,0.0,1.0,STINSON 108
20150616X85216,Accident,WPR15LA186,2015-06-16,"Washtucna, WA",United States,Non-Fatal,Airplane,N8420V,ROCKWELL INTERNATIONAL,S 2R,No,137,0.0,0.0,1.0,0.0,0.0,ROCKWELL INTERNATIONAL S 2R
20150618X01302,Accident,ERA15CA243,2015-06-17,"Moreland, GA",United States,Non-Fatal,Airplane,N353DC,DIAMOND AIRCRAFT IND INC,DA 20 C1,No,091,0.0,0.0,0.0,2.0,0.0,DIAMOND AIRCRAFT IND INC DA 20 C1
20150618X01608,Accident,ERA15FA241,2015-06-18,"Laconia, NH",United States,Non-Fatal,Airplane,N2569P,PIPER,PA-22,No,091,0.0,0.0,1.0,0.0,0.0,PIPER PA-22
20150618X45629,Accident,WPR15LA190,2015-06-18,"Yellow Pine, ID",United States,Non-Fatal,Airplane,N6939K,PIPER,PA 20,No,091,0.0,0.0,2.0,0.0,0.0,PIPER PA 20
20150624X93848,Accident,ERA15LA248,2015-06-18,"St. Augustine, FL",United States,Non-Fatal,Airplane,N6553L,CESSNA,152,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA 152
20150619X00546,Accident,CEN15FA278,2015-06-19,"Shreveport, LA",United States,Fatal,Airplane,N5743A,CESSNA,172,No,091,1.0,0.0,0.0,0.0,1.0,CESSNA 172
20150619X71456,Accident,WPR15LA191,2015-06-19,"Polson, MT",United States,Non-Fatal,Airplane,N9699B,CESSNA,180A,No,091,0.0,0.0,0.0,3.0,0.0,CESSNA 180A
20150622X32906,Accident,GAA15CA128,2015-06-19,"Long Beach, CA",United States,Non-Fatal,Airplane,N24022,BEECH,C23,No,091,0.0,0.0,0.0,1.0,0.0,BEECH C23
20150624X55528,Accident,ERA15LA249,2015-06-19,"Clearwater, FL",United States,Non-Fatal,Airplane,N216RW,BEECH,B 55,No,091,0.0,0.0,0.0,1.0,0.0,BEECH B 55
20150624X20401,Accident,ERA15WA247,2015-06-20,"Vaupes, Colombia",Colombia,Fatal,Airplane,HK4677G,CESSNA,T303,No,NUSN,1.0,2.0,0.0,0.0,3.0,CESSNA T303
20160128X50658,Accident,CEN15LA451,2015-06-20,"Carthage, IN",United States,Non-Fatal,Airplane,N17292,CESSNA,150L,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 150L
20160509X12552,Accident,GAA15CA302,2015-06-20,"Grants Pass, OR",United States,Non-Fatal,Airplane,N90ND,AVIAT AIRCRAFT INC,A,No,091,0.0,0.0,0.0,1.0,0.0,AVIAT AIRCRAFT INC A
20150622X43026,Accident,WPR15LA194,2015-06-21,"Five Points, CA",United States,Non-Fatal,Airplane,N8598H,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164A,No,137,0.0,1.0,0.0,0.0,1.0,GRUMMAN ACFT ENG COR-SCHWEIZER G 164A
20150622X70018,Accident,CEN15LA279,2015-06-21,"Sheboygan, WI",United States,Non-Fatal,Airplane,N1168Z,MOONEY,M20K,No,091,0.0,0.0,0.0,1.0,0.0,MOONEY M20K
20150622X84004,Accident,WPR15LA196,2015-06-22,"Boulder City, NV",United States,Non-Fatal,Airplane,N35590,PIPER,PA 32R-301,No,091,0.0,0.0,0.0,4.0,0.0,PIPER PA 32R-301
20150630X50136,Accident,ANC15WA043,2015-06-22,"Fort McMurray, Canada",Canada,Fatal,Airplane,C-FAXO,CESSNA,185,No,,2.0,0.0,0.0,1.0,2.0,CESSNA 185
20150831X42354,Accident,GAA15CA241,2015-06-22,"Upperville, VA",United States,Non-Fatal,Airplane,N5210A,CESSNA,172,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 172
20150623X74917,Accident,WPR15LA198,2015-06-23,"Schafers Meadows, MT",United States,Non-Fatal,Airplane,N8424Q,CESSNA,TU206F,No,135,0.0,2.0,1.0,0.0,2.0,CESSNA TU206F
20150625X33609,Accident,ERA15LA251,2015-06-24,"East Moriches, NY",United States,Non-Fatal,Airplane,N84927,AERONCA,7AC,No,091,0.0,0.0,1.0,1.0,0.0,AERONCA 7AC
20150701X31253,Accident,GAA15CA152,2015-06-24,"EDNA, TX",United States,Non-Fatal,Airplane,N6107W,AIR TRACTOR INC,AT 502B,No,137,0.0,0.0,0.0,1.0,0.0,AIR TRACTOR INC AT 502B
20150702X94044,Accident,GAA15CA155,2015-06-24,"Salisbury, MD",United States,Non-Fatal,Airplane,N577MA,DIAMOND AIRCRAFT IND INC,DA 20 C1,No,091,0.0,0.0,0.0,1.0,0.0,DIAMOND AIRCRAFT IND INC DA 20 C1
20150625X15034,Accident,ANC15MA041,2015-06-25,"Ketchikan, AK",United States,Fatal,Airplane,N270PA,DEHAVILLAND,DHC-3,No,135,9.0,0.0,0.0,0.0,9.0,DEHAVILLAND DHC-3
20150625X72945,Accident,GAA15CA137,2015-06-25,"Charles City, IA",United States,Non-Fatal,Airplane,N5152P,PIPER,PA 24,No,091,0.0,0.0,0.0,2.0,0.0,PIPER PA 24
20150629X94923,Accident,GAA15CA140,2015-06-25,"Traverse City, MI",United States,Non-Fatal,Airplane,N195NW,CESSNA,172 - S,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 172 - S
20150702X44556,Accident,GAA15CA156,2015-06-26,"Vernal, UT",United States,Non-Fatal,Airplane,N3159E,CESSNA,172N,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA 172N
20150629X10505,Accident,ANC15CA042,2015-06-27,"Anchorage, AK",United States,Non-Fatal,Airplane,N756BW,CESSNA,U206G,No,135,0.0,0.0,0.0,5.0,0.0,CESSNA U206G
20150629X34613,Accident,CEN15LA284,2015-06-27,"Casper, WY",United States,Non-Fatal,Airplane,N4751S,CESSNA,TR182,No,091,0.0,0.0,3.0,0.0,0.0,CESSNA TR182
20150630X92516,Accident,GAA15CA148,2015-06-27,"West Mifflin, PA",United States,Non-Fatal,Airplane,N93TK,MOONEY,M20R,No,091,0.0,0.0,0.0,4.0,0.0,MOONEY M20R
20150628X90626,Accident,ERA15FA254,2015-06-28,"Plainville, MA",United States,Fatal,Airplane,N5626D,BEECH,A36,No,091,3.0,0.0,0.0,0.0,3.0,BEECH A36
20150629X22701,Accident,GAA15CA144,2015-06-28,"Williston, ND",United States,Non-Fatal,Airplane,N8723,BELLANCA,7GCBC,No,091,0.0,0.0,0.0,1.0,0.0,BELLANCA 7GCBC
20150629X60341,Accident,GAA15CA145,2015-06-28,"Idaho Falls, ID",United States,Non-Fatal,Airplane,N114H,BEECH,D17S,No,091,0.0,0.0,0.0,4.0,0.0,BEECH D17S
20150629X64512,Accident,GAA15CA146,2015-06-28,"Huntsville, AL",United States,Non-Fatal,Airplane,N19337,CESSNA,150L,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 150L
20150630X34507,Accident,GAA15CA149,2015-06-28,"Novato, CA",United States,Non-Fatal,Airplane,N9069J,PIPER,PA 28-180,No,091,0.0,2.0,0.0,2.0,2.0,PIPER PA 28-180
20150707X14509,Accident,CEN15LA297,2015-06-28,"Galveston, TX",United States,Non-Fatal,Airplane,N94MC,PIPER,PA 25-235,No,091,0.0,0.0,1.0,0.0,0.0,PIPER PA 25-235
20150708X81300,Accident,GAA15CA167,2015-06-28,"Durango, CO",United States,Non-Fatal,Airplane,N170MW,CESSNA,170B,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 170B
20150701X91338,Accident,DCA15CA146,2015-06-29,"Atlanta, GA",United States,Non-Fatal,Airplane,N825MH,BOEING,767 432ER,No,121,0.0,0.0,1.0,0.0,0.0,BOEING 767 432ER
20150706X84840,Accident,GAA15CA158,2015-06-29,"Blanding, UT",United States,Non-Fatal,Airplane,N2181X,CESSNA,337,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA 337
20150630X05144,Accident,WPR15LA201,2015-06-30,"Oak Harbor, WA",United States,Non-Fatal,Airplane,N9980T,CESSNA,182D,No,091,0.0,1.0,1.0,0.0,1.0,CESSNA 182D
20150630X70800,Accident,GAA15CA150,2015-06-30,"Rio Vista, CA",United States,Non-Fatal,Airplane,N739WW,CESSNA,TR182,No,091,0.0,1.0,0.0,2.0,1.0,CESSNA TR182
20150630X85451,Accident,ERA15CA256,2015-06-30,"Raymond, MS",United States,Non-Fatal,Airplane,N4027V,CESSNA,170,No,091,0.0,0.0,0.0,3.0,0.0,CESSNA 170
20150701X21125,Accident,WPR15LA203,2015-06-30,"Salt Lake City, UT",United States,Non-Fatal,Airplane,N6199D,BEECH,C 99,No,135,0.0,0.0,0.0,2.0,0.0,BEECH C 99
20150701X91130,Accident,DCA15CA145,2015-06-30,"Salt Lake City, UT",United States,Non-Fatal,Airplane,N396DA,BOEING,737 832,No,121,0.0,0.0,1.0,0.0,0.0,BOEING 737 832
20150714X51846,Accident,GAA15CA183,2015-06-30,"Cahokia, IL",United States,Non-Fatal,Airplane,N3888C,CESSNA,180,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA 180
20150701X23218,Accident,CEN15FA287,2015-07-01,"Quinlan, TX",United States,Fatal,Airplane,N6168P,PIPER,PA 24-250,No,091,2.0,0.0,0.0,0.0,2.0,PIPER PA 24-250
20150703X91507,Accident,ERA15LA257,2015-07-01,"Galax Hillsville, VA",United States,Non-Fatal,Airplane,N43503,PIPER,PA28,No,091,0.0,1.0,0.0,1.0,1.0,PIPER PA28
20150708X94019,Accident,GAA15CA168,2015-07-01,"Saratoga, WY",United States,Non-Fatal,Airplane,N60691,CESSNA,A188B,No,137,0.0,0.0,0.0,1.0,0.0,CESSNA A188B
20150703X34853,Accident,WPR15FA206,2015-07-02,"Carey, ID",United States,Fatal,Airplane,N8195C,PIPER,PA 22-135,No,091,1.0,0.0,0.0,0.0,1.0,PIPER PA 22-135
20150706X41332,Accident,CEN15LA294,2015-07-02,"Louisburg, KS",United States,Non-Fatal,Airplane,N44SN,BOEING,A75N1 (PT17),No,091,0.0,0.0,0.0,1.0,0.0,BOEING A75N1 (PT17)
20150709X34206,Accident,GAA15CA170,2015-07-02,"Oak Island, NC",United States,Non-Fatal,Airplane,N2080Q,CESSNA,T182T,No,091,0.0,0.0,0.0,4.0,0.0,CESSNA T182T
20150703X14100,Accident,ANC15LA044,2015-07-03,"Wasilla, AK",United States,Non-Fatal,Airplane,N9189D,PIPER,PA-18,No,091,0.0,0.0,0.0,1.0,0.0,PIPER PA-18
20150703X93830,Accident,CEN15FA289,2015-07-03,"Bartlett, IL",United States,Fatal,Airplane,N62681,CESSNA,172P,No,091,1.0,0.0,0.0,0.0,1.0,CESSNA 172P
20150706X05023,Accident,CEN15LA292,2015-07-03,"Shenandoah, TX",United States,Non-Fatal,Airplane,N2320U,CESSNA,172D,No,091,0.0,1.0,0.0,0.0,1.0,CESSNA 172D
20150707X72048,Accident,GAA15CA162,2015-07-03,"Lubbock, TX",United States,Non-Fatal,Airplane,N6326J,CESSNA,172N,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 172N
20150708X00559,Accident,GAA15CA164,2015-07-03,"Twin Falls, ID",United States,Non-Fatal,Airplane,N8086C,PIPER,PA 18-135,No,091,0.0,1.0,0.0,0.0,1.0,PIPER PA 18-135
20150704X21503,Accident,WPR15CA207,2015-07-04,"Carlsbad, CA",United States,Non-Fatal,Airplane,N8075P,PIPER,PA 18-150,No,091,0.0,0.0,0.0,1.0,0.0,PIPER PA 18-150
20150704X24851,Accident,WPR15FA208,2015-07-04,"Salem, OR",United States,Fatal,Airplane,N5608Q,MOONEY,M20E,No,091,1.0,0.0,0.0,0.0,1.0,MOONEY M20E
20150704X65647,Accident,CEN15FA291,2015-07-04,"Portland, TX",United States,Fatal,Airplane,N10497,CHAMPION,7BCM,No,091,2.0,0.0,0.0,0.0,2.0,CHAMPION 7BCM
20150708X72934,Accident,GAA15CA165,2015-07-04,"Comanche, OK",United States,Non-Fatal,Airplane,N317MA,AVIAT AIRCRAFT INC,A-1C-180,No,091,0.0,0.0,0.0,2.0,0.0,AVIAT AIRCRAFT INC A-1C-180
20150714X25105,Accident,GAA15CA178,2015-07-04,"Newton, KS",United States,Non-Fatal,Airplane,N7985P,PIPER,PA 24-250,No,091,0.0,0.0,0.0,2.0,0.0,PIPER PA 24-250
20150716X23930,Accident,GAA15CA186,2015-07-04,"Arcadia, FL",United States,Non-Fatal,Airplane,N3274U,PIPER,J3C,No,091,0.0,0.0,0.0,1.0,0.0,PIPER J3C
20150706X20035,Accident,CEN15CA293,2015-07-05,"Crawfordsville, IN",United States,Non-Fatal,Airplane,N625EH,CESSNA,A188B,No,137,0.0,0.0,1.0,0.0,0.0,CESSNA A188B
20150706X51606,Accident,ANC15LA046,2015-07-05,"Anchorage, AK",United States,Non-Fatal,Airplane,N4861D,CESSNA,182,No,091,0.0,0.0,0.0,3.0,0.0,CESSNA 182
20150708X95117,Accident,CEN15WA299,2015-07-05,"Kempton, Germany, Germany",Germany,Fatal,Airplane,N4708W,ROCKWELL INTERNATIONAL,112TCA,No,NUSN,1.0,0.0,1.0,0.0,1.0,ROCKWELL INTERNATIONAL 112TCA
20150713X13009,Accident,CEN15LA303,2015-07-05,"Cincinnati, OH",United States,Non-Fatal,Airplane,N354BM,AVIAT AIRCRAFT INC,A-1C-180,No,091,0.0,0.0,0.0,1.0,0.0,AVIAT AIRCRAFT INC A-1C-180
20150731X44501,Incident,WPR15WA225,2015-07-05,"Tamuning,",United States,Non-Fatal,Airplane,HL8224,BOEING,737-800,No,,0.0,0.0,0.0,82.0,0.0,BOEING 737-800
20150709X73022,Accident,GAA15CA173,2015-07-06,"Athens, TN",United States,Non-Fatal,Airplane,N234CF,CESSNA,182,No,091,0.0,0.0,0.0,4.0,0.0,CESSNA 182
20150707X05738,Accident,ERA15LA258,2015-07-07,"Oneonta, NY",United States,Non-Fatal,Airplane,N59024,CESSNA,T210L,No,091,0.0,0.0,1.0,0.0,0.0,CESSNA T210L
20150707X10125,Accident,CEN15LA298,2015-07-07,"Houston, TX",United States,Non-Fatal,Airplane,N422PB,CIRRUS DESIGN CORP,SR22,No,091,0.0,2.0,0.0,0.0,2.0,CIRRUS DESIGN CORP SR22
20150707X22207,Accident,ERA15MA259,2015-07-07,"Moncks Corner, SC",United States,Fatal,Airplane,N3601V,CESSNA,150M,No,091,2.0,1.0,0.0,0.0,3.0,CESSNA 150M
20150810X40745,Incident,ENG15WA029,2015-07-07,"Niigata, Japan",Japan,,Airplane,JA06FJ,EMBRAER,ERJ170 - 200STD,No,,0.0,0.0,0.0,0.0,0.0,EMBRAER ERJ170 - 200STD
20150709X65917,Accident,CEN15LA301,2015-07-08,"Oakdale, LA",United States,Non-Fatal,Airplane,N3949K,PIPER,PA 28-140,No,091,0.0,0.0,2.0,0.0,0.0,PIPER PA 28-140
20150710X04415,Accident,GAA15CA175,2015-07-09,"Renton, WA",United States,Non-Fatal,Airplane,N12MM,CESSNA,150J,No,091,0.0,1.0,0.0,0.0,1.0,CESSNA 150J
20150710X82210,Accident,WPR15LA209,2015-07-10,"Phoenix, AZ",United States,Non-Fatal,Airplane,N9152V,MOONEY,M 20G,No,091,0.0,0.0,0.0,2.0,0.0,MOONEY M 20G
20150716X95232,Accident,ERA15LA268,2015-07-10,"Buffalo, NY",United States,Non-Fatal,Airplane,C-FHER,CESSNA,170,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 170
20150714X62513,Accident,WPR15FA212,2015-07-11,"Mazama, WA",United States,Fatal,Airplane,N8749A,BEECH,A35,No,091,2.0,0.0,1.0,0.0,2.0,BEECH A35
20150714X75059,Accident,ERA15LA265,2015-07-11,"Mount Dora, FL",United States,Non-Fatal,Airplane,N28864,LUSCOMBE,8A,No,091,0.0,0.0,0.0,2.0,0.0,LUSCOMBE 8A
20150716X91546,Accident,WPR15FA215,2015-07-11,"Twin Sisters Mtn, WA",United States,Fatal,Airplane,N9712D,PIPER,PA 22-160,No,091,2.0,0.0,0.0,0.0,2.0,PIPER PA 22-160
20150805X70830,Accident,GAA15CA213,2015-07-11,"Dauphin Island, AL",United States,Non-Fatal,Airplane,N185DK,CESSNA,A185F,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA A185F
20150731X22508,Incident,DCA15WA159,2015-07-12,"Singapore, Senegal",Senegal,,Airplane,JA606J,BOEING,767 - 346,No,,0.0,0.0,0.0,0.0,0.0,BOEING 767 - 346
20150713X41721,Accident,ERA15LA263,2015-07-12,"Stafford Twp, NJ",United States,Non-Fatal,Airplane,N315EC,CESSNA,210 5A(205A),No,091,0.0,1.0,0.0,4.0,1.0,CESSNA 210 5A(205A)
20150713X43208,Accident,CEN15CA304,2015-07-12,"South St. Paul, MN",United States,Non-Fatal,Airplane,N5139J,CESSNA,340,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 340
20150713X85701,Accident,ANC15LA048,2015-07-12,"Juneau, AK",United States,Non-Fatal,Airplane,N3607Y,CESSNA,210,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA 210
20150813X00148,Accident,CEN15LA357,2015-07-13,"Clifton, TX",United States,Non-Fatal,Airplane,N7768Y,PIPER,PA 30,No,091,0.0,1.0,0.0,0.0,1.0,PIPER PA 30
20150714X65632,Accident,CEN15FA305,2015-07-14,"Brazoria, TX",United States,Fatal,Airplane,N555PK,PIPER,PA 32-300,No,091,2.0,0.0,0.0,0.0,2.0,PIPER PA 32-300
20150714X71704,Accident,GAA15CA184,2015-07-14,"Buhl, ID",United States,Non-Fatal,Airplane,N3795M,PIPER,PA 12,No,091,0.0,0.0,0.0,2.0,0.0,PIPER PA 12
20150721X85141,Accident,ANC15CA051,2015-07-14,"Homer, AK",United States,Non-Fatal,Airplane,N72784,CESSNA,140,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA 140
20150724X83754,Incident,ENG15WA027,2015-07-14,"Incheon, Republic of Korea, South Korea",South Korea,Non-Fatal,Airplane,HL8282,AIRBUS,A330 - 323,No,,0.0,0.0,0.0,123.0,0.0,AIRBUS A330 - 323
20150728X52812,Accident,CEN15LA323,2015-07-14,"Fults, IL",United States,Non-Fatal,Airplane,N2764G,CESSNA,182B,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 182B
20150716X85404,Accident,WPR15CA214,2015-07-15,"Laurier, WA",United States,Non-Fatal,Airplane,C-GDYN,PIPER,PA-28-151,No,091,0.0,1.0,0.0,0.0,1.0,PIPER PA-28-151
20150717X74403,Accident,GAA15CA188,2015-07-15,"Kingsland, TX",United States,Non-Fatal,Airplane,N8305V,CHAMPION,7GCAA,No,091,0.0,0.0,0.0,2.0,0.0,CHAMPION 7GCAA
20150819X30131,Accident,CEN15WA368,2015-07-15,"Varberg, Sweden",Sweden,Non-Fatal,Airplane,SE-MCB,PIPER,PA-32R-300,No,,0.0,1.0,0.0,5.0,1.0,PIPER PA-32R-300
20151203X82438,Incident,ENG15WA036,2015-07-16,"Quetta, Pakistan",Pakistan,,Airplane,AP-BJT,BOEING,737,No,,0.0,0.0,0.0,0.0,0.0,BOEING 737
20150803X40154,Accident,GAA15CA207,2015-07-16,"Rosamond, CA",United States,Non-Fatal,Airplane,N8028A,CESSNA,170B,No,091,0.0,0.0,0.0,3.0,0.0,CESSNA 170B
20150718X04523,Accident,ANC15FA049,2015-07-17,"Juneau, AK",United States,Fatal,Airplane,N62AK,CESSNA,207A,No,135,1.0,0.0,4.0,0.0,1.0,CESSNA 207A
20150721X83402,Accident,CEN15LA309,2015-07-17,"Anoka, MN",United States,Non-Fatal,Airplane,N6511V,CESSNA,172RG,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA 172RG
20150821X24627,Accident,CEN15CA373,2015-07-17,"Alexandria, IN",United States,Non-Fatal,Airplane,N2765H,ERCOUPE,415-C,No,091,0.0,0.0,0.0,1.0,0.0,ERCOUPE 415-C
20150719X03208,Accident,CEN15FA307,2015-07-18,"Cody, WY",United States,Fatal,Airplane,N72TP,CESSNA,T310R,No,091,4.0,0.0,0.0,0.0,4.0,CESSNA T310R
20150720X85830,Accident,GAA15CA189,2015-07-18,"Hanksville, UT",United States,Non-Fatal,Airplane,N735JB,CESSNA,182Q,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA 182Q
20150721X35454,Accident,GAA15CA190,2015-07-18,"Greensboro, NC",United States,Non-Fatal,Airplane,N96ML,PIPER,PA 32-300,No,091,0.0,0.0,0.0,1.0,0.0,PIPER PA 32-300
20150722X93738,Accident,GAA15CA192,2015-07-18,"Fairfield, NC",United States,Non-Fatal,Airplane,N5453V,CESSNA,R172K,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA R172K
20150811X91854,Accident,CEN15LA346,2015-07-18,"Saint Martin Island, MI",United States,Non-Fatal,Airplane,CFGGS,ERCOUPE,415,No,091,0.0,0.0,0.0,1.0,0.0,ERCOUPE 415
20151013X85501,Accident,CEN15WA440,2015-07-18,"Munster, Eswatini",Eswatini,Non-Fatal,Airplane,HB-KDF,MAULE,MX7,No,,0.0,3.0,1.0,0.0,3.0,MAULE MX7
20150719X02305,Accident,WPR15LA217,2015-07-19,"Las Vegas, NV",United States,Non-Fatal,Airplane,N8740E,PIPER,PA 28-181,No,091,0.0,0.0,4.0,0.0,0.0,PIPER PA 28-181
20150721X25227,Accident,ERA15LA273,2015-07-19,"Wilmington, NC",United States,Non-Fatal,Airplane,N829T,BEECH,35-C33,No,091,0.0,0.0,0.0,1.0,0.0,BEECH 35-C33
20150721X30025,Accident,ERA15LA274,2015-07-19,"Linden, NJ",United States,Non-Fatal,Airplane,N962SP,CESSNA,172S,No,091,0.0,0.0,0.0,4.0,0.0,CESSNA 172S
20150722X71220,Accident,GAA15CA193,2015-07-19,"Oxford, IA",United States,Non-Fatal,Airplane,N45508,LUSCOMBE,8A,No,091,0.0,1.0,0.0,1.0,1.0,LUSCOMBE 8A
20150722X81510,Accident,ERA15WA275,2015-07-19,"Sucua, Spain",Spain,Non-Fatal,Airplane,HC-CLR,CESSNA,206G,No,NUSN,0.0,0.0,1.0,0.0,0.0,CESSNA 206G
20150729X51240,Accident,ERA15WA290,2015-07-19,"Rio Verde, Brazil",Brazil,Fatal,Airplane,PR-ITO,CESSNA,210D,No,NUSN,1.0,1.0,0.0,0.0,2.0,CESSNA 210D
20150721X13320,Accident,ANC15FA050,2015-07-20,"Trapper Creek, AK",United States,Fatal,Airplane,N734VB,CESSNA,U206G,No,091,1.0,0.0,0.0,0.0,1.0,CESSNA U206G
20150729X83049,Accident,ANC15CA058,2015-07-20,"Mekoryuk, AK",United States,Non-Fatal,Airplane,N3392J,CESSNA,150G,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA 150G
20150729X84008,Accident,ANC15CA059,2015-07-20,"Beluga, AK",United States,Non-Fatal,Airplane,N2868P,PIPER,PA 18A 150,No,091,0.0,0.0,0.0,2.0,0.0,PIPER PA 18A 150
20150721X95723,Accident,WPR15LA220,2015-07-21,"Prichard, ID",United States,Non-Fatal,Airplane,N759LV,CESSNA,182Q,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA 182Q
20150727X42358,Accident,ANC15LA056,2015-07-21,"Dillingham, AK",United States,Non-Fatal,Airplane,N8761C,PIPER,PA 18-150,No,091,0.0,0.0,0.0,2.0,0.0,PIPER PA 18-150
20150721X22557,Accident,CEN15FA310,2015-07-22,"Auburn, WY",United States,Fatal,Airplane,N8362H,AERONCA,7BCM (L-16A),No,091,2.0,0.0,0.0,0.0,2.0,AERONCA 7BCM (L-16A)
20150722X35237,Accident,ERA15FA277,2015-07-22,"Lake Wales, FL",United States,Fatal,Airplane,N610DA,CIRRUS DESIGN CORP,SR20,No,091,1.0,0.0,1.0,0.0,1.0,CIRRUS DESIGN CORP SR20
20150722X51858,Accident,CEN15FA311,2015-07-22,"Oshkosh, WI",United States,Non-Fatal,Airplane,N4BP,PIPER,PA-46-310P,No,091,0.0,2.0,3.0,0.0,2.0,PIPER PA-46-310P
20150723X30553,Accident,CEN15LA313,2015-07-22,"Perry, OK",United States,Non-Fatal,Airplane,N2789K,LUSCOMBE,8E,No,091,0.0,0.0,1.0,0.0,0.0,LUSCOMBE 8E
20150723X33213,Accident,ANC15CA053,2015-07-22,"Kasilof, AK",United States,Non-Fatal,Airplane,N206CL,CESSNA,U206F,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA U206F
20150723X82826,Accident,ANC15CA054,2015-07-22,"Talkeetna, AK",United States,Non-Fatal,Airplane,N323DH,PIPER,PA 18-150,No,091,0.0,0.0,0.0,1.0,0.0,PIPER PA 18-150
20150723X91538,Accident,GAA15CA194,2015-07-22,"Monte Vista, CO",United States,Non-Fatal,Airplane,N402KN,AIR TRACTOR INC,AT 402B,No,137,0.0,0.0,0.0,1.0,0.0,AIR TRACTOR INC AT 402B
20150727X53423,Accident,CEN15LA319,2015-07-22,"Rozet, WY",United States,Non-Fatal,Airplane,N3344Y,CESSNA,182E,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 182E
20150727X44635,Incident,ENG15RA028,2015-07-23,"Riyadh, Saudi Arabia, Saudi Arabia",Saudi Arabia,Non-Fatal,Airplane,HL8211,AIRBUS,A330 - 223,No,,0.0,0.0,0.0,198.0,0.0,AIRBUS A330 - 223
20150723X32606,Accident,ANC15CA052,2015-07-23,"Wasilla, AK",United States,Non-Fatal,Airplane,N5722B,CESSNA,182,No,091,0.0,0.0,0.0,4.0,0.0,CESSNA 182
20150726X03836,Accident,ERA15LA282,2015-07-23,"Waynesboro, VA",United States,Non-Fatal,Airplane,N91418,NORTH AMERICAN,NAVION,No,091,0.0,1.0,1.0,0.0,1.0,NORTH AMERICAN NAVION
20150727X44531,Accident,GAA15CA201,2015-07-23,"Warsaw, MO",United States,Non-Fatal,Airplane,N81686,AERONCA,7BCM,No,091,0.0,0.0,0.0,1.0,0.0,AERONCA 7BCM
20150728X80758,Accident,CEN15CA324,2015-07-23,"San Antonio, TX",United States,Non-Fatal,Airplane,N5542M,AERO COMMANDER,100,No,091,0.0,1.0,1.0,0.0,1.0,AERO COMMANDER 100
20150729X01126,Accident,ERA15LA289,2015-07-23,"Fort Lauderdale, FL",United States,Non-Fatal,Airplane,N4631J,PIPER,PA-28R-180,No,091,0.0,0.0,0.0,2.0,0.0,PIPER PA-28R-180
